ID,Name,Category,Type,Rating,Download Link,Download Size,Download OS
"3084","Tricent mk III","Synthesizers","Korg Trident mk II emulation","4.88","https://plugins4free.com/get_plug/tricent64.zip","1.8","Windows x64"
"3098","Scorpion Multitap","Delay/Echo","Semi-modular delay","null","https://plugins4free.com/get_plug/ScorpionMultitap.zip","1.5","Windows x64"
"3093","SSQ","EQ","SSL console EQ","4.625","https://plugins4free.com/get_plug/SSQ_VST_WIN.zip","9.7","Windows x64"
"3064","SN04-G","EQ","3 band channel EQ","4.444","https://plugins4free.com/get_plug/SN04G-Channel-EQ_x64.zip","0.9","Windows x64"
"3090","VariMoon","Dynamics","Vari-Mu tube limiter","null","https://plugins4free.com/get_plug/VariMoon_VST_WIN.zip","9.9","Windows x64"
"3106","BritChannel","Preamp/Sim","Preamp simulator / channelstrip","4.875","https://plugins4free.com/get_plug/BritChannel_6.2.zip","27.6","Windows x64"
"3105","Chopa","Modulation","Tremolo / chopper","4","https://plugins4free.com/get_plug/Chopa_VST_WIN.zip","8.2","Windows x64"
"3100","Transature","Preamp/Sim","Console transformer simulator","4.889","https://plugins4free.com/get_plug/TRANSATURE_VST_WIN.zip","7.5","Windows x64"
"3092","Tape Cassette","Tube/Tape","Tape simulator","3.818","https://plugins4free.com/get_plug/Tape-Cassette_64bit.zip","null","Windows x64"
"3094","SPre","Preamp/Sim","SP-1200 tonal simulator","4.75","https://plugins4free.com/get_plug/SPre_VST_WIN.zip","7","Windows x64"
"3199","MegaFuzzieMK4","Guitar/Amp","Mesa/Boogie Mark IV simulation","null","https://plugins4free.com/get_plug/MegaFuzzieMK4.zip","2.6","Windows x86"
"3101","Harqules","EQ","Vintage EQ","4.5","https://plugins4free.com/get_plug/Harqules_VST_WIN.zip","4.2","Windows x64"
"3067","BJAM","Guitar/Bass","Strat electric guitar","3.833","https://plugins4free.com/get_plug/BJAM2_Win64.zip","73.2","Windows x64"
"3072","SN06-G","Distortion/OD","Opamp drive","4.9","https://plugins4free.com/get_plug/SN06G-OpAmp_x64.zip","null","Windows x64"
"3075","Rough Rider 3","Dynamics","Vintage sidechain compressor","null","https://plugins4free.com/get_plug/ubuntu_x64_RoughRider_3.zip","2.8","Linux"
"3071","BAT-S12","SF2/Wav","Drum sampler","4.238","https://plugins4free.com/get_plug/BAT-S12_x64.zip","6.1","Windows x64"
"3122","Keys of the 70s","Keyboards","Keyboard wave synth","3.5","https://plugins4free.com/get_plug/KeysOfThe70s_win_64_vst3.zip","4.9","Windows x64"
"3086","Dynasaur","EQ","Dynamic equalizer","4.667","https://plugins4free.com/get_plug/DYNASAUR_VST_WIN.zip","42.8","Windows x64"
"3160","Flying Tremolo","Modulation","Stereo tremolo","0","https://plugins4free.com/get_plug/FlyingTremolo_Linux64.zip","3.7","Linux"
"3120","Odin 2","Modular","Semi-modular synth","4.667","https://plugins4free.com/get_plug/Odin2_linux.zip","180.4","Linux"
"3111","The Great Escape","Modulation","Dynamic tremolo","4","https://plugins4free.com/get_plug/TheGreatEscape.zip","7.8","Windows x64"
"3058","SN03","Tube/Tape","Tape simulator","4.765","https://plugins4free.com/get_plug/SN03_x64.zip","0.7","Windows x64"
"3070","June-21","Synthesizers","Roland Juno / MKS-50 emulation","3.909","https://plugins4free.com/get_plug/June-21_linux.zip","5.7","Linux"
"3118","Squeezer","Dynamics","Multi-function compressor","4.5","https://plugins4free.com/get_plug/squeezer-linux.zip","34.7","Linux"
"3109","BXQ","EQ","Stereo / MS baxandall EQ","null","https://plugins4free.com/get_plug/BXQ_4.3.zip","9.8","Windows x64"
"3142","Modulation Studio","Modulation","Modulation FX bundle","null","https://plugins4free.com/get_plug/BAEU-Modulation-Studio_x64.zip","19.4","Windows x64"
"3117","CollaB3","Organs","Hammond B3 emulation","4.744","https://plugins4free.com/get_plug/CollaB3-Installer.sh","36.9","Linux"
"3136","Digital Nylon","Guitar/Bass","Nylon guitar","null","https://plugins4free.com/get_plug/TED-DigitalNylon64.zip","null","Windows x64"
"3193","DoubleTracker","Guitar/Amp","Guitar doubler","4.333","https://plugins4free.com/get_plug/DoubleTracker_64.zip","3.7","Windows x64"
"3103","Lovend","Spectral","Harmonic bass enhancer","null","https://plugins4free.com/get_plug/LOVEND_VST_WIN.zip","3.2","Windows x64"
"3121","ToneDeluxe V2","Guitar/Amp","Analog tube amplifier","4.556","https://plugins4free.com/get_plug/ToneDeluxeV2_win_64.zip","4.9","Windows x64"
"3195","JessieM X100","Guitar/Amp","JCM800 simulation","4.833","https://plugins4free.com/get_plug/JessieM_X100_64.zip","5.6","Windows x64"
"3107","Amper","Guitar/Amp","Mid/high gain guitar amp","3.75","https://plugins4free.com/get_plug/AMPER_2.0.zip","6.9","Windows x64"
"3096","OverDiver","Distortion/OD","SD1 style overdrive","null","https://plugins4free.com/get_plug/OverDiver_VST_WIN.zip","2.6","Windows x64"
"3099","JAMP","Guitar/Amp","JTM45 head amp simulation","null","https://plugins4free.com/get_plug/JAMP_2.0.zip","9.2","Windows x64"
"3085","MVerb2020","Reverb","Studio reverb","4.692","https://plugins4free.com/get_plug/Mverb2020_Linux.zip","null","Linux"
"3091","TREQ","EQ","Trident console EQ","null","https://plugins4free.com/get_plug/TREQ_5.0.zip","9.2","Windows x64"
"3167","T.Rex 1982","Drumkits","LinnDrum rompler","4.4","https://plugins4free.com/get_plug/TRex1982_Win64.zip","2.8","Windows x64"
"3051","7Q","EQ","7 band graphic EQ","null","https://www.manda-audio.com/products.php?product=7Q&v=7Q-latest-VST-64bit-Win-FULL&ver=latest&langselect=1","null","Windows x64"
"3110","Echobox D7","Delay/Echo","Echo tape emulator","4.84","https://plugins4free.com/get_plug/EchoboxD7_x64.zip","null","Windows x64"
"3113","T-Force Delay","Delay/Echo","Dual mode delay","null","https://plugins4free.com/get_plug/T-Force_Delay_x64.zip","3.6","Windows x64"
"3131","HaNon B70","Organs","Hammond B3 emulation","4.333","https://plugins4free.com/get_plug/HaNonB70_win_64.zip","13.7","Windows x64"
"3150","HY-POLY Free","Hybrid/Other","Subtractive synth","4.75","https://plugins4free.com/get_plug/HY-POLY-free_x64.zip","9.3","Windows x64"
"3108","Merica","EQ","Vintage console EQ","4.714","https://plugins4free.com/get_plug/MERICA_VST_WIN.zip","4.8","Windows x64"
"3129","Metal Area MT-A","Distortion/OD","Boss MT-2 distortion","4.8","https://plugins4free.com/get_plug/MetalArea_Install.zip","4.3","Windows x64"
"3112","CX5M-V","Lo-fi","Yamaha CX5M emulation","4.333","https://plugins4free.com/get_plug/CX5M-V.zip","3.3","Windows x64"
"3197","Lead E530","Guitar/Amp","ENGL E530 simulation","0","https://plugins4free.com/get_plug/LeadE530.zip","1.9","Windows x86"
"3060","Blindfold EQ","EQ","4 bands EQ","4.714","https://plugins4free.com/get_plug/BlindfoldEQ-1.0.zip","13","Windows x64"
"3130","Bertom Denoiser","Mastering/Strip","Noise reduction","4.545","https://plugins4free.com/get_plug/BertomDenoiser_LINUX64.zip","3","Linux"
"3143","Stereo Studio","Spatial","Stereo tools bundle","0","https://plugins4free.com/get_plug/BAEU-Stereo-Studio_x64.zip","15.7","Windows x64"
"3135","L4Reverb","Reverb","Stereo reverb","4.25","https://plugins4free.com/get_plug/L4Reverb_Linux.zip","0.8","Linux"
"3126","Exakt Lite","FM","4 OP FM synth","3.5","https://plugins4free.com/get_plug/Exakt-Lite_Installer.zip","4.4","Windows x64"
"3125","Elsita","Drumsynths","Analog drum synth","4.2","https://plugins4free.com/get_plug/Elsita-V.zip","null","Windows x64"
"3127","LatticeReverb","Reverb","Stereo reverb","4.286","https://plugins4free.com/get_plug/LatticeReverb_Linux.zip","null","Linux"
"3128","WS-1","Modulation","Stereo chorus","4.75","https://plugins4free.com/get_plug/ChorusWS-1_Install.zip","5.9","Windows x64"
"3140","Equalizer Studio","EQ","EQ bundle","0","https://plugins4free.com/get_plug/BAEU-Equalizer-Studio_x64.zip","35.5","Windows x64"
"3137","Compression Studio","Dynamics","Compression FX bundle","3.429","https://plugins4free.com/get_plug/BAEU-Compression-Studio_x64.zip","51.1","Windows x64"
"3141","Filter&Gate","Filtering","Filter / gate FX bundle","null","https://plugins4free.com/get_plug/BAEU-Filter-Gate-Studio_x64.zip","25.9","Windows x64"
"3134","Fury-800","Synthesizers","KORG Poly-800 emulation","4.875","https://plugins4free.com/get_plug/fury80064.zip","9.9","Windows x64"
"3052","Midinaut Filta","Filtering","Parallel stereo filter","null","https://plugins4free.com/get_plug/Filta.zip","2.6","Windows x64"
"3132","twinPhaser","Modulation","Dual phaser","null","https://plugins4free.com/get_plug/twinPhaser_x64.zip","null","Windows x64"
"3145","TwoRuleFilter","Filtering","Self-resonant filter","4","https://plugins4free.com/get_plug/TwoRuleFilter_x64.zip","1.9","Windows x64"
"3163","Synsonics-V","Drumsynths","Analog drum pad emulation","3","https://plugins4free.com/get_plug/Synsonics-V_(WinVST2).zip","3.9","Windows x64"
"3063","Omnisone","Spatial","Spatial image processor","null","https://plugins4free.com/get_plug/TB_OmniSone_64.zip","0.5","Windows x64"
"3124","GENNY","Lo-fi","YM2612 / SN76489 chips emulator","3.2","https://plugins4free.com/get_plug/Genny_x64.zip","null","Windows x64"
"3123","ReverseDelay","Delay/Echo","Reverse delay","4.929","https://plugins4free.com/get_plug/reverseDelay_x64.zip","null","Windows x64"
"3161","Wave Destroyer","Distortion/OD","Distortion","3","https://plugins4free.com/get_plug/WaveDestroyer_Win64.zip","3.1","Windows x64"
"3119","XS-707","Drumkits","12 bit TR-707 rompler","4.636","https://plugins4free.com/get_plug/XS-707_Win64.zip","260.8","Windows x64"
"3151","Universe","Hybrid/Other","Spectral domain synth","null","https://plugins4free.com/get_plug/universe.zip","null","Windows x86"
"3138","Delay Studio","Delay/Echo","Delay FX bundle","4","https://plugins4free.com/get_plug/BAEU-Delay-Studio_x64.zip","22.8","Windows x64"
"3139","Diagnostic Studio","Mastering/Strip","Audio tools bundle","null","https://plugins4free.com/get_plug/BAEU-Diagnostic-Studio_x64.zip","24.5","Windows x64"
"3148","K1v","Wavetable","Kawai K1 emulation","4.148","https://plugins4free.com/get_plug/NilsK1v_linux.zip","32.6","Linux"
"3166","T.Rex 64","Drumkits","Commodore 64C drumkit","3.5","https://plugins4free.com/get_plug/TRex64_Win64.zip","5","Windows x64"
"3149","Darksichord","Piano/Strings","Harpsichord","null","https://plugins4free.com/get_plug/DARKSICHORD_WIN_x64.zip","76.5","Windows x64"
"3102","Gunner","Guitar/Amp","Guvnor emulation","null","https://plugins4free.com/get_plug/GUNNER_VST_WIN.zip","3.9","Windows x64"
"3081","Liberty","Distortion/OD","Multi-mode distortion","4.429","https://plugins4free.com/get_plug/WLW-Liberty_x64.zip","4.8","Windows x64"
"3169","Modern Deluxe","Guitar/Amp","Hybrid British amp","3.2","https://plugins4free.com/get_plug/ModernDeluxe_win_64_vst3.zip","25.9","Windows x64"
"3097","N492ME","EQ","Neumann style EQ","null","https://plugins4free.com/get_plug/N492ME_6.2.zip","15","Windows x64"
"3156","Tromine 9","Drum_machines","Roland TR-909 emulation","0","https://plugins4free.com/get_plug/tromine9.zip","2.2","Windows x86"
"3192","Clang","Guitar/Amp","Guitar amp","4.5","https://plugins4free.com/get_plug/Clang64.zip","5.1","Windows x64"
"3168","PreFET","Tube/Tape","Transistor pre-amp emulation","null","https://plugins4free.com/get_plug/AccentizePreFET.zip","11.9","Windows x64"
"3186","ValhallaSpaceModulator","Modulation","Modulation effect","null","https://plugins4free.com/get_plug/ValhallaSpaceModulatorWin32.zip","2.7","Windows x86"
"3188","Breezy Day","Percussions","Wind chimes","0","https://plugins4free.com/get_plug/Breezy-Day_Win64.zip","32.3","Windows x64"
"3173","Speedrum lite","SF2/Wav","Drum sampler","null","https://plugins4free.com/get_plug/Speedrum-lite-linux.tar.gz","7.5","Linux"
"3198","Mars JFD","Guitar/Amp","Marshall AFD100 simulation","4.25","https://plugins4free.com/get_plug/MarsJFD_64bit.zip","4.7","Windows x64"
"3187","Bass Deluxe","Guitar/Amp","Tube bass amplifier","4.667","https://plugins4free.com/get_plug/BassDeluxe_win_64_vst3.zip","24.6","Windows x64"
"3190","Andy Zeugs Anvil","Guitar/Amp","Rhythm channel preamp","0","https://plugins4free.com/get_plug/AnvilRhythm.zip","6.6","Windows x86"
"3153","Tromine C","Drum_machines","Roland CR-78 emulation","4","https://plugins4free.com/get_plug/tromine-c.zip","2","Windows x86"
"3144","Sphere","Reverb","Schroeder reverb","4.704","https://plugins4free.com/get_plug/Sphere.zip","3.4","Windows x64"
"3189","Haunted Guitar Lite","Guitar/Bass","Electric guitar","4","https://plugins4free.com/get_plug/HAUNTED-GUITAR-LITE_WIN64.zip","262.7","Windows x64"
"3158","Flying Chorus","Modulation","Chorus","null","https://plugins4free.com/get_plug/FlyingChorus_Linux64.zip","7.4","Linux"
"3155","Tromine 8","Drum_machines","Roland TR-808 emulation","null","https://plugins4free.com/get_plug/tromine8.zip","2.2","Windows x86"
"3062","Basic Synth","Hybrid/Other","Morphing controls synth","null","https://plugins4free.com/get_plug/TED-BasicSynth_64.zip","3.4","Windows x64"
"3056","FBVC","Pitch","Vintage vocoder","4.667","https://plugins4free.com/get_plug/fbvc64.zip","null","Windows x64"
"3159","Flying Phaser","Modulation","Phaser","0","https://plugins4free.com/get_plug/FlyingPhaser_Linux64.zip","7.4","Linux"
"3185","Swanky Amp","Guitar/Amp","Tube amplifier","4.857","https://plugins4free.com/get_plug/SwankyAmp.zip","2.1","Windows x64"
"3191","Cab Driver","Guitar/Amp","Coupling effect","null","https://plugins4free.com/get_plug/CabDriver_64bit.zip","8.2","Windows x64"
"3177","Clean Shave","Filtering","Variable-slope filter","0","https://plugins4free.com/get_plug/clean_shave_win_moonlab.zip","2.3","Windows x64"
"3147","RT-7070","Drumkits","TR-707 rompler","4.25","https://plugins4free.com/get_plug/RT-7070-VST_WINx64.zip","40.4","Windows x64"
"3133","SUB","Drumsynths","Analog drums","3.833","https://plugins4free.com/get_plug/SUB-Analog-Drums_x64.zip","33.1","Windows x64"
"3157","Automatic Wahwah","Modulation","Auto / Env wah-wah","4.8","https://plugins4free.com/get_plug/FlyingAutoWahwah_Linux64.zip","3.8","Linux"
"3146","RVK-808","Drumkits","TR-808 rompler","4","https://plugins4free.com/get_plug/RVK-808_VST_WIN x64.zip","567.4","Windows x64"
"3196","Jump","Guitar/Amp","Guitar amp","5","https://plugins4free.com/get_plug/Jump64.zip","12.1","Windows x64"
"3182","FenrIR","Preamp/Sim","IR loader / mixer","null","https://plugins4free.com/get_plug/Fenrir.zip","11.5","Windows x64"
"3184","ValhallaSupermassive","Reverb","Delays / reverbs","4.944","https://plugins4free.com/get_plug/ValhallaSupermassiveWin32.zip","2.5","Windows x86"
"3179","Scandiclavia","Organs","Nordish organ","3.778","https://plugins4free.com/get_plug/ScandiClavia_(64).zip","7.1","Windows x64"
"3194","Peavey 5150 simulation","Guitar/Amp","Heavy Lead 5150","null","https://plugins4free.com/get_plug/5150_64bit.zip","16.5","Windows x64"
"3152","Ideal","Drumsynths","2d circular membrane synth","2.5","https://plugins4free.com/get_plug/ideal.zip","1.8","Windows x86"
"3176","Arx One","Spatial","Stereo imager","null","https://plugins4free.com/get_plug/arx_one_x64.zip","7.3","Windows x64"
"3170","Mini Ringo","Generators","MIDI groove machine","2.667","https://plugins4free.com/get_plug/Mini-Ringo(64).zip","5.7","Windows x64"
"3154","Tromine 6","Drum_machines","Roland TR-606 emulation","4","https://plugins4free.com/get_plug/tromine6.zip","2","Windows x86"
"3178","Tonetta Blue","Modular","Semi-modular synth","2.5","https://plugins4free.com/get_plug/Setup_Tonetta-Blue.zip","34.7","Windows x64"
"3175","Redcurrant","Guitar/Amp","Guitar amp / cab sim","4.385","https://plugins4free.com/get_plug/Redcurrant_Guitar_Amp_Eng_x64.zip","4.7","Windows x64"
"3200","Noise Suppression","Guitar/Amp","Static noise reducer","null","https://plugins4free.com/get_plug/NoiseSuppression_64.zip","null","Windows x64"
"3203","Raven Volcanic","Guitar/Amp","Modern guitar amp","4.75","https://plugins4free.com/get_plug/Raven_Volcanic_64.zip","10.2","Windows x64"
"3201","NSb","Guitar/Amp","Guitar amp","0","https://plugins4free.com/get_plug/NSbAmp.zip","7.3","Windows x86"
"3204","Super Sonic","Guitar/Amp","Overdrive channel preamp simulation","0","https://plugins4free.com/get_plug/SuperSonic64.zip","6.7","Windows x64"
"3214","FetDrive","Preamp/Sim","Line amp / driver","null","https://plugins4free.com/get_plug/FetDrive_1.1_VST_WIN.zip","10.5","Windows x64"
"3221","LALA","Dynamics","Optical limiter / compressor","4.75","https://plugins4free.com/get_plug/LALA_2.1.zip","7.4","Windows x64"
"3220","FetSnap","Dynamics","Transient enhancer","null","https://plugins4free.com/get_plug/FetSnap_1.0_VST_WIN.zip","10.8","Windows x64"
"3209","Organic Calfskin Kit ","Drumkits","Acoustic drum kit","4.143","https://plugins4free.com/get_plug/OCK-VST-WIN.zip","3258.8","Windows x64"
"3211","Monique","Seq/Arp","Chord / step sequencer synth","null","https://plugins4free.com/get_plug/Monique-Linux.zip","9.4","Linux"
"3215","BUSTERse","Dynamics","Classic console compressor","4.769","https://plugins4free.com/get_plug/BUSTERse_1.1_VST_WIN.zip","30.7","Windows x64"
"3207","Amped Stevie T Free","Guitar/Amp","Guitar custom amp","3.556","https://plugins4free.com/get_plug/ML-Sound-Lab-Amped-Stevie-T-Win64Bit.zip","12.8","Windows x64"
"3216","Devil Spring Reverb","Reverb","Vintage spring reverb","4.2","https://plugins4free.com/get_plug/DevilSpring_win_64_vst3.zip","40.2","Windows x64"
"3212","Valhalla Freq Echo","Delay/Echo","Frequency shifter / analog echo","null","https://plugins4free.com/get_plug/ValhallaFreqEchoWin32.zip","2","Windows x86"
"3225","TUBA","Preamp/Sim","Tube mic / line amp","null","https://plugins4free.com/get_plug/TUBA_2.0.zip","7.1","Windows x64"
"3228","Twin Reeler","Modulation","Reeling stereo vibrato","null","https://plugins4free.com/get_plug/twin-reeler.zip","3.4","Windows x64"
"3224","STEQ","Preamp/Sim","Channelstrip","4","https://plugins4free.com/get_plug/STEQ_2.0_VST_WIN.zip","7.9","Windows x64"
"3219","TuPRE","Tube/Tape","Tube line amp","4.5","https://plugins4free.com/get_plug/TuPRE_2.1.zip","8.5","Windows x64"
"3232","Chow Tape","Tube/Tape","Analog tape machine simulation","4.9","https://plugins4free.com/get_plug/ChowTapeModel-Linux-x64.deb","2.7","Linux"
"3231","Bucket Pops","Drum_machines","KORG Mini Pops-7 emulation","4.625","https://plugins4free.com/get_plug/bucketpops64.zip","10.7","Windows x64"
"3226","PPG Wave","Synthesizers","Waldorf PPG 2.2 V6","4.6","https://plugins4free.com/get_plug/PGP-WSim64.zip","3.2","Windows x64"
"3206","Moss Equalizer","EQ","265 band FFT EQ","3.5","https://plugins4free.com/get_plug/MossEqualizer_Win64.zip","1.6","Windows x64"
"3242","Oldigy","Lo-fiFx","Bit crusher","3","https://plugins4free.com/get_plug/OLDIGY-64BIT.zip","3.2","Windows x64"
"3208","VariSpeed","Delay/Echo","WEM Copicat tape echo","4.364","https://plugins4free.com/get_plug/GSi_VariSpeed_WIN.zip","6.4","Windows x64"
"3243","Wave Observer","Mastering/Strip","Oscilloscope","null","https://plugins4free.com/get_plug/WaveObserver_WinSetup.zip","1.7","Windows x64"
"3218","LOADED","Mastering/Strip","500 series channel strip","4.333","https://plugins4free.com/get_plug/LOADED_1.0_VST_WIN.zip","39.6","Windows x64"
"3213","KABIN","Guitar/Amp","Guitar cabinet modeler","null","https://plugins4free.com/get_plug/KABIN_1.0_VST_WIN.zip","12.6","Windows x64"
"3223","PreBOX","Preamp/Sim","Multi preamp simulator","4.333","https://plugins4free.com/get_plug/PreBOX_VST_WIN.zip","10.7","Windows x64"
"3227","FORT3 Free","Piano/Strings","Grand Piano","3.667","https://plugins4free.com/get_plug/Fort3-Free_WIN64_VST.zip","416.3","Windows x64"
"3246","SuperSonico","Analog","Analog synth","3.333","https://plugins4free.com/get_plug/SuperSonico_(64).zip","12.3","Windows x64"
"3222","MASBAX","EQ","Dual-Mono / Stereo / Mid-Side  EQ","null","https://plugins4free.com/get_plug/MASBAX_1.1_VST_WIN.zip","9.9","Windows x64"
"3244","606 Koncept","Drumkits","Analog drum rompler","null","https://www.samplescience.info/2020/12/606-koncept.html","null","Windows x64"
"3217","AddIt","Analog","8 osc additive synth","4.333","https://plugins4free.com/get_plug/MVX-AddIt.zip","3","Windows x86"
"3239","Reezy","Hybrid/Other","Reese bass rompler","3.667","https://plugins4free.com/get_plug/Reezy_Win.zip","25.6","Windows x64"
"3202","ENDL Fireball","Guitar/Amp","ENGL Fireball preamp simulation","0","https://plugins4free.com/get_plug/PVFireball.zip","5.1","Windows x86"
"3236","Britpressor","Dynamics","Compressor / limiter / multiband-sidechain","4.143","https://plugins4free.com/get_plug/Britpressor_2.1.zip","11.9","Windows x64"
"3245","Arido","Hybrid/Other","Additive / FM synth","null","https://plugins4free.com/get_plug/Arido-3.33_(64).zip","11.7","Windows x64"
"3253","Giant Verb","Reverb","Space reverb","4.524","https://plugins4free.com/get_plug/GiantVerb_Win64.zip","2.5","Windows x64"
"3254","Diablo Lite","Dynamics","Transient shaper","3.667","https://plugins4free.com/get_plug/Cymatics_Diablo-Lite_Installer.zip","149.8","Windows x64"
"3233","ChowCentaur","Distortion/OD","Distortion guitar pedal emulation","4.8","https://plugins4free.com/get_plug/ChowCentaur-Linux-x64.deb","2.4","Linux"
"3234","ChowMatrix","Delay/Echo","Multitap delay","4.765","https://plugins4free.com/get_plug/ChowMatrix-Linux-x64.deb","9.8","Linux"
"3240","Room Piano","Piano/Strings","Lo-fi piano","3","https://gumroad.com/l/AvDfd","null","Windows x64"
"3235","ChowPhaser","Modulation","Phaser","null","https://plugins4free.com/get_plug/ChowPhaser-Linux-x64.deb","11.4","Linux"
"3230","Graphite","Wavetable","Wavetable synth","4.448","https://plugins4free.com/get_plug/Graphite_Win.zip","29.9","Windows x64"
"3250","4DS","Delay/Echo","4 delay system","0","https://plugins4free.com/get_plug/Quilcom-4DS_(64).zip","5.7","Windows x64"
"3229","Free Piano 2","Piano/Strings","Piano / string rompler","4.333","https://plugins4free.com/get_plug/RDGAudio-FreePiano2.zip","457.7","Windows x64"
"3241","Temper","Distortion/OD","Digital distortion","null","https://plugins4free.com/get_plug/Temper_Win.zip","3.7","Windows x64"
"3251","B-2 BELLY","Percussions","Bells synthesizer","null","https://plugins4free.com/get_plug/Quilcom_B-2_BELLY_(64).zip","30.5","Windows x64"
"3238","Air Shelf","Spectral","Transient shaper","4.25","https://plugins4free.com/get_plug/BertomAirShelf_LINUX64.zip","9.4","Linux"
"3248","Harpverb","Reverb","Tuned chromatic reverb","null","https://plugins4free.com/get_plug/Quilcom-Harpverb.zip","6.9","Windows x86"
"3247","E-Flex III","Analog","2 osc analog synth","0","https://plugins4free.com/get_plug/E-Flex3.zip","0.7","Windows x86"
"3261","Dual Style ORGAN","Organs","2 MIDI keyboards organ","0","https://plugins4free.com/get_plug/Dual-Style-ORGAN.zip","3","Windows x86"
"3257","fircomp","Dynamics","Compressor","null","https://plugins4free.com/get_plug/FirComp_linuxVST3.zip","3","Linux"
"3258","Flying Delay","Delay/Echo","Delay / echo","4.75","https://plugins4free.com/get_plug/FlyingDelay_Linux.zip","3.7","Linux"
"3259","Afroplugin","Drumkits","Drum kit rompler","4.6","https://plugins4free.com/get_plug/AfroPlugin_Win64 Bit.zip","65.6","Windows x64"
"3255","Umbra Free","Ambient","Ambient synth","null","https://plugins4free.com/get_plug/Umbra-free.zip","7.3","Windows x86"
"3268","Classic F","Guitar/Amp","Guitar amp","4.667","https://plugins4free.com/get_plug/classic-f_vst3_x64.zip","10.7","Windows x64"
"3256","TLS 1295 LEA","Dynamics","Vintage compressor","null","https://plugins4free.com/get_plug/TLs-1295-LEA_Linux-64bit.zip","6.5","Linux"
"3274","Classic J","Guitar/Amp","Guitar amp","null","https://plugins4free.com/get_plug/ClassicJ_VST3_x64.zip","10.7","Windows x64"
"3282","B-2 CYMBALLIC","Single_drums","Cymbal generator","null","https://plugins4free.com/get_plug/Quilcom-B2-CYMBALLIC_Win64.zip","56.4","Windows x64"
"3267","Classic B","Guitar/Amp","Guitar amp","0","https://plugins4free.com/get_plug/classic-b_vst3_x64.zip","10.9","Windows x64"
"3292","Phadex","FM","Phase distortion synth","3.667","https://plugins4free.com/get_plug/Quilcom-Phadex2_Win64.zip","17.3","Windows x64"
"3297","SIM-CLAV","Keyboards","Clavinet","0","https://plugins4free.com/get_plug/Quilcom-SIM-CLAV_Win64.zip","9","Windows x64"
"3269","Classic V2012","Guitar/Amp","Guitar amp","0","https://plugins4free.com/get_plug/classic-v2012_vst3_x64.zip","10.7","Windows x64"
"3298","SIM-EP","Keyboards","Electric piano","null","https://plugins4free.com/get_plug/Quilcom-SIM-EP_64.zip","10.6","Windows x64"
"3271","ClBass FD","Guitar/Amp","Bass amp","0","https://plugins4free.com/get_plug/clbassfdt_vst3_x64.zip","11","Windows x64"
"3283","Terrormin","Misc.","Theremin simulation","3","https://plugins4free.com/get_plug/Quilcom-Terrormin_Win64.zip","9.5","Windows x64"
"3295","SECTION","Strings","Ensemble synth","3","https://plugins4free.com/get_plug/Quilcom-SECTION_Win64.zip","16.6","Windows x64"
"3309","Harvester","Hybrid/Other","Granular synth","null","https://plugins4free.com/get_plug/Quilcom-Harvester_Win32.zip","18.3","Windows x86"
"3275","Aprocrita","Distortion/OD","Distortion / fuzz pedal","0","https://plugins4free.com/get_plug/Apocrita_VST2_VST3_x64.zip","10.1","Windows x64"
"3294","Razorblade","Synthesizers","Ensoniq synth emulation","null","https://plugins4free.com/get_plug/Quilcom-RazorBlade_Win64.zip","19","Windows x64"
"3286","Bridgit","SF2/Wav","Crossfading sampler","null","https://plugins4free.com/get_plug/Quilcom-Bridgit_Win32.zip","36.4","Windows x86"
"3288","Tiny Dist","Distortion/OD","Distortion pedal","3.75","https://plugins4free.com/get_plug/tinydist_vst3_x64.zip","2","Windows x64"
"3263","MIDI Style ORGAN","Controllers","MIDI keyboard","0","https://plugins4free.com/get_plug/MIDI-Style-ORGAN.zip","2.2","Windows x86"
"3308","GRESSOR","Lo-fiFx","Granular processor","null","https://plugins4free.com/get_plug/Quilcom-GRESSOR_Win32.zip","2.4","Windows x86"
"3305","Christmas Belly","Percussions","Wind chimes","null","https://plugins4free.com/get_plug/Quilcom-Christmas-Belly_Win32.zip","18.6","Windows x86"
"3306","Faranear","Spatial","Distance simulator","0","https://plugins4free.com/get_plug/Quilcom-Faranear_Win32.zip","2","Windows x86"
"3266","AutoTremWahLight","Modulation","Tremolo wah","null","https://plugins4free.com/get_plug/AutoTremWahLight.zip","1.2","Windows x64"
"3264","BUSTER","Dynamics","Bus compressor","4.5","https://plugins4free.com/get_plug/BUSTER_7.0_VST_WIN.zip","7.7","Windows x64"
"3277","TruPressor","Dynamics","Dynamic processor","4.333","https://plugins4free.com/get_plug/TruPressor.zip","4.7","Windows x64"
"3302","GRECHO","Delay/Echo","Granular echo","null","https://plugins4free.com/get_plug/Quilcom-GRECHO_Win32.zip","2.1","Windows x86"
"3303","Blender 2","Hybrid/Other","Morphing synth","0","https://plugins4free.com/get_plug/Quilcom-Blender_Win32.zip","22.7","Windows x86"
"3272","Classic Thirty","Guitar/Amp","AC30 guitar amp","null","https://plugins4free.com/get_plug/classicthirty_vst3_x64.zip","11.3","Windows x64"
"3330","Mobius","Loop/Scratch","8 part looper / slicer","4","https://plugins4free.com/get_plug/Mobius.zip","null","Windows x86"
"3270","ClBass F","Guitar/Amp","Bass amp","0","https://plugins4free.com/get_plug/clbassf_vst3_x64.zip","10.7","Windows x64"
